Id,Creation Time,training/val_acc_epoch (max),Tags,Val acc (last),Window (s) (last),hidden_size (last),Monitoring Time,metadata/occlusion (average),Epoch (last),metadata/lstm_layers (last),metadata/stride (average),metadata/seed (average),metadata/file_path,metadata/val_set_length (average),metadata/train_set_length (last),training/val_acc_epoch (variance),metadata/train_set_length (min)
BCMAC-605,2022-11-15 19:49:03,0.8828226327896118,"[""fine-tuning"",""fractional 0.1""]",0.8781801462173462,3.0,128.0,233,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39'],5385.0,14360.0,0.00208258861294226,175.0
BCMAC-604,2022-11-15 19:45:08,0.9073351621627808,"[""fine-tuning"",""fractional 0.1""]",0.90677809715271,3.0,128.0,233,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1'],5385.0,14360.0,0.0054304779455047305,175.0
BCMAC-603,2022-11-15 19:41:14,0.8256267309188843,"[""fine-tuning"",""fractional 0.1""]",0.7513463497161865,3.0,128.0,234,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16'],5385.0,14360.0,0.0012575896401467723,175.0
BCMAC-602,2022-11-15 19:37:20,0.8971216082572937,"[""fine-tuning"",""fractional 0.1""]",0.8960074186325073,3.0,128.0,232,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11'],5385.0,14360.0,0.0028315117011203485,175.0
BCMAC-601,2022-11-15 19:33:25,0.9231197834014893,"[""fractional 0.2"",""fine-tuning""]",0.9028783440589905,3.0,128.0,234,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9'],5385.0,14360.0,0.004901307058029669,355.0
BCMAC-600,2022-11-15 19:29:31,0.8146703839302063,"[""fractional 0.2"",""fine-tuning""]",0.7938718795776367,3.0,128.0,233,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0'],5385.0,14360.0,0.002898883393542029,355.0
BCMAC-599,2022-11-15 19:25:36,0.9093778729438782,"[""fractional 0.2"",""fine-tuning""]",0.90677809715271,3.0,128.0,234,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37'],5385.0,14360.0,0.0035123830595207295,355.0
BCMAC-598,2022-11-15 19:21:41,0.9064067006111145,"[""fractional 0.2"",""fine-tuning""]",0.9036211967468262,3.0,128.0,233,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14'],5385.0,14360.0,0.005475619897040929,355.0
BCMAC-597,2022-11-15 19:17:47,0.8547818064689636,"[""fractional 0.2"",""fine-tuning""]",0.8438254594802856,3.0,128.0,233,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6'],5385.0,14360.0,0.005429865953828106,355.0
BCMAC-596,2022-11-15 19:13:53,0.9108635187149048,"[""fractional 0.2"",""fine-tuning""]",0.9015784859657288,3.0,128.0,233,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27'],5385.0,14360.0,0.0034511279822742936,355.0
BCMAC-595,2022-11-15 19:09:58,0.9181058406829834,"[""fractional 0.2"",""fine-tuning""]",0.9177344441413879,3.0,128.0,233,0.0,79.0,1.0,1.0,100.0,['bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13'],5385.0,14360.0,0.005681650254835802,355.0
