Id,Creation Time,training/val_acc_epoch (max),Tags,Val acc (last),Window (s) (last),hidden_size (last),Monitoring Time,metadata/occlusion (average),Epoch (last),metadata/lstm_layers (last),metadata/stride (average),metadata/seed (average),metadata/file_path,metadata/val_set_length (average),metadata/train_set_length (last),training/val_acc_epoch (variance),metadata/train_set_length (min)
BCMAC-731,2022-11-21 13:37:59,0.7756267189979553,"[""LOSO"",""data augmentation"",""noise""]",0.7541782855987549,3.0,128.0,272,0.0,39.0,1.0,1.0,9.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.001114126785118863,28720.0
BCMAC-730,2022-11-21 13:33:25,0.7895542979240417,"[""LOSO"",""data augmentation"",""noise""]",0.78816157579422,3.0,128.0,272,0.0,39.0,1.0,1.0,8.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,9.834042169384993E-4,28720.0
BCMAC-729,2022-11-21 13:28:51,0.8122562766075134,"[""LOSO"",""data augmentation"",""noise""]",0.7536211609840393,3.0,128.0,273,0.0,39.0,1.0,1.0,7.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0016339664151400867,28720.0
BCMAC-728,2022-11-21 13:24:16,0.7788301110267639,"[""LOSO"",""data augmentation"",""noise""]",0.7272980213165283,3.0,128.0,273,0.0,39.0,1.0,1.0,6.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0013866523728720103,28720.0
BCMAC-727,2022-11-21 13:19:39,0.8033426403999329,"[""LOSO"",""data augmentation"",""noise""]",0.7554317712783813,3.0,128.0,273,0.0,39.0,1.0,1.0,5.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0020284235864497014,28720.0
BCMAC-726,2022-11-21 13:15:05,0.7835654616355896,"[""LOSO"",""data augmentation"",""noise""]",0.7130919098854065,3.0,128.0,273,0.0,39.0,1.0,1.0,4.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,9.957226354306847E-4,28720.0
BCMAC-725,2022-11-21 13:10:28,0.8089136481285095,"[""LOSO"",""data augmentation"",""noise""]",0.7465181350708008,3.0,128.0,275,0.0,39.0,1.0,1.0,3.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0015115125863456313,28720.0
BCMAC-724,2022-11-21 13:05:51,0.8179665803909302,"[""LOSO"",""data augmentation"",""noise""]",0.7171308994293213,3.0,128.0,275,0.0,39.0,1.0,1.0,2.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0020080146551777036,28720.0
BCMAC-723,2022-11-21 13:01:15,0.8071030378341675,"[""LOSO"",""data augmentation"",""noise""]",0.7323119640350342,3.0,128.0,275,0.0,39.0,1.0,1.0,1.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0014760854023704085,28720.0
BCMAC-722,2022-11-21 12:56:39,0.7899721264839172,"[""LOSO"",""data augmentation"",""noise""]",0.7497214674949646,3.0,128.0,274,0.0,39.0,1.0,1.0,0.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0014393706762094282,28720.0
BCMAC-721,2022-11-21 12:52:00,0.8643454313278198,"[""LOSO"",""data augmentation"",""noise""]",0.764484703540802,3.0,128.0,278,0.0,39.0,1.0,1.0,9.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0011420792950133317,28720.0
BCMAC-720,2022-11-21 12:47:27,0.84317547082901,"[""LOSO"",""data augmentation"",""noise""]",0.8033426403999329,3.0,128.0,272,0.0,39.0,1.0,1.0,8.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,8.666045965645353E-4,28720.0
BCMAC-719,2022-11-21 12:42:54,0.8603063821792603,"[""LOSO"",""data augmentation"",""noise""]",0.8298050165176392,3.0,128.0,271,0.0,39.0,1.0,1.0,7.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0013085824250651079,28720.0
BCMAC-718,2022-11-21 12:38:21,0.8688022494316101,"[""LOSO"",""data augmentation"",""noise""]",0.7923398613929749,3.0,128.0,272,0.0,39.0,1.0,1.0,6.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.001064963966301491,28720.0
BCMAC-717,2022-11-21 12:33:47,0.8518105745315552,"[""LOSO"",""data augmentation"",""noise""]",0.7782729864120483,3.0,128.0,273,0.0,39.0,1.0,1.0,5.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0011020562227336938,28720.0
BCMAC-716,2022-11-21 12:29:13,0.83050137758255,"[""LOSO"",""data augmentation"",""noise""]",0.7655988931655884,3.0,128.0,272,0.0,39.0,1.0,1.0,4.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0015376058712349484,28720.0
BCMAC-715,2022-11-21 12:24:42,0.8557103276252747,"[""LOSO"",""data augmentation"",""noise""]",0.8189415335655212,3.0,128.0,270,0.0,39.0,1.0,1.0,3.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0010509055447951888,28720.0
BCMAC-714,2022-11-21 12:20:10,0.8494428992271423,"[""LOSO"",""data augmentation"",""noise""]",0.7572423219680786,3.0,128.0,270,0.0,39.0,1.0,1.0,2.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0014153397598632544,28720.0
BCMAC-713,2022-11-21 12:15:35,0.8586350679397583,"[""LOSO"",""data augmentation"",""noise""]",0.8441504240036011,3.0,128.0,274,0.0,39.0,1.0,1.0,1.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0016598790601654479,28720.0
BCMAC-712,2022-11-21 12:11:05,0.8664345145225525,"[""LOSO"",""data augmentation"",""noise""]",0.8155989050865173,3.0,128.0,268,0.0,39.0,1.0,1.0,0.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0013784574964070373,28720.0
