Id,Creation Time,training/val_acc_epoch (max),Tags,Val acc (last),Window (s) (last),hidden_size (last),Monitoring Time,metadata/occlusion (average),Epoch (last),metadata/lstm_layers (last),metadata/stride (average),metadata/seed (average),metadata/file_path,metadata/val_set_length (average),metadata/train_set_length (last),training/val_acc_epoch (variance),metadata/train_set_length (min)
BCMAC-1251,2022-12-03 15:41:39,0.808356523513794,[],0.7087743878364563,3.0,128.0,278,0.0,39.0,1.0,1.0,7.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0015490043616329884,28720.0
BCMAC-1250,2022-12-03 15:37:03,0.7922005653381348,[],0.7424790859222412,3.0,128.0,275,0.0,39.0,1.0,1.0,6.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,8.068957646433006E-4,28720.0
BCMAC-1249,2022-12-03 15:32:27,0.786490261554718,[],0.7522284388542175,3.0,128.0,274,0.0,39.0,1.0,1.0,5.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0016273590034044717,28720.0
BCMAC-1248,2022-12-03 15:27:47,0.8023676872253418,[],0.7267409563064575,3.0,128.0,279,0.0,39.0,1.0,1.0,4.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0016136592092042435,28720.0
BCMAC-1247,2022-12-03 15:23:11,0.8023676872253418,[],0.6688022017478943,3.0,128.0,275,0.0,39.0,1.0,1.0,3.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0012424260786115583,28720.0
BCMAC-1246,2022-12-03 15:18:33,0.8018105626106262,[],0.7285515069961548,3.0,128.0,277,0.0,39.0,1.0,1.0,2.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0022471365125039887,28720.0
BCMAC-1245,2022-12-03 15:13:57,0.7857939004898071,[],0.7580779790878296,3.0,128.0,275,0.0,39.0,1.0,1.0,1.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0016228013757564775,28720.0
BCMAC-1244,2022-12-03 15:09:20,0.7689415216445923,[],0.7168523669242859,3.0,128.0,276,0.0,39.0,1.0,1.0,0.0,"['bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-34-16', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-52-7', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_14-15-6', 'bcm_behaviour_data_multi_subject/subject2/2022-11-09_13-56-0']",7180.0,28720.0,0.0020047135954646576,28720.0
BCMAC-1243,2022-12-03 15:04:44,0.8562673926353455,[],0.8433147668838501,3.0,128.0,274,0.0,39.0,1.0,1.0,9.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0020943584624460777,28720.0
BCMAC-1242,2022-12-03 15:00:07,0.8473537564277649,[],0.7493036389350891,3.0,128.0,275,0.0,39.0,1.0,1.0,8.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,6.236544727995508E-4,28720.0
BCMAC-1241,2022-12-03 14:55:31,0.8374651670455933,[],0.776323139667511,3.0,128.0,275,0.0,39.0,1.0,1.0,7.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0012288202980924368,28720.0
BCMAC-1240,2022-12-03 14:50:57,0.8661559820175171,[],0.8490250706672668,3.0,128.0,272,0.0,39.0,1.0,1.0,6.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0013413746073748455,28720.0
BCMAC-1239,2022-12-03 14:46:23,0.8481894135475159,[],0.7775766253471375,3.0,128.0,273,0.0,39.0,1.0,1.0,5.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.001357322695085994,28720.0
BCMAC-1238,2022-12-03 14:41:49,0.8733983039855957,[],0.7997214198112488,3.0,128.0,273,0.0,39.0,1.0,1.0,4.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0015002839029283344,28720.0
BCMAC-1237,2022-12-03 14:37:12,0.8586350679397583,[],0.8116991519927979,3.0,128.0,276,0.0,39.0,1.0,1.0,3.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0014556381548093355,28720.0
BCMAC-1236,2022-12-03 14:32:33,0.8619776964187622,[],0.7919220328330994,3.0,128.0,277,0.0,39.0,1.0,1.0,2.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0016588037815433942,28720.0
BCMAC-1235,2022-12-03 14:27:57,0.8618384599685669,[],0.8011142015457153,3.0,128.0,275,0.0,39.0,1.0,1.0,1.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,7.198835854080876E-4,28720.0
BCMAC-1234,2022-12-03 14:23:25,0.8470752239227295,"[""LOSO"",""Temp cutout fixed 1s""]",0.8146239519119263,3.0,128.0,271,0.0,39.0,1.0,1.0,0.0,"['bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-38-11', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_14-58-39', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-18-27', 'bcm_behaviour_data_multi_subject/subject1/2022-09-20_15-57-37']",7180.0,28720.0,0.0022534041470798627,28720.0
