Id,Creation Time,training/val_acc_epoch (max),Tags,Val acc (last),Window (s) (last),hidden_size (last),Monitoring Time,metadata/occlusion (average),Epoch (last),metadata/lstm_layers (last),metadata/stride (average),metadata/seed (average),metadata/file_path,metadata/val_set_length (average),metadata/train_set_length (last),training/val_acc_epoch (variance),metadata/train_set_length (min)
BCMAC-1143,2022-12-02 17:36:19,0.9011142253875732,"[""LOSO"",""Noise2""]",0.8999999761581421,3.0,128.0,265,0.0,39.0,1.0,1.0,9.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.004180262444260485,28720.0
BCMAC-1142,2022-12-02 17:31:51,0.9036211967468262,"[""LOSO"",""Noise2""]",0.8653203248977661,3.0,128.0,267,0.0,39.0,1.0,1.0,8.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.004162333784092098,28720.0
BCMAC-1141,2022-12-02 17:27:24,0.8970752358436584,"[""LOSO"",""Noise2""]",0.8855153322219849,3.0,128.0,266,0.0,39.0,1.0,1.0,7.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.003991873018469061,28720.0
BCMAC-1140,2022-12-02 17:22:58,0.9034819006919861,"[""LOSO"",""Noise2""]",0.8756267428398132,3.0,128.0,264,0.0,39.0,1.0,1.0,6.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.004075668021616607,28720.0
BCMAC-1139,2022-12-02 17:18:28,0.8860723972320557,"[""LOSO"",""Noise2""]",0.879665732383728,3.0,128.0,269,0.0,39.0,1.0,1.0,5.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.003713242589999588,28720.0
BCMAC-1138,2022-12-02 17:13:58,0.8986072540283203,"[""LOSO"",""Noise2""]",0.8381615877151489,3.0,128.0,269,0.0,39.0,1.0,1.0,4.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.002739746796450326,28720.0
BCMAC-1137,2022-12-02 17:09:33,0.8922005295753479,"[""LOSO"",""Noise2""]",0.8697771430015564,3.0,128.0,264,0.0,39.0,1.0,1.0,3.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.003721683424000766,28720.0
BCMAC-1136,2022-12-02 17:05:07,0.9027855396270752,"[""LOSO"",""Noise2""]",0.8955431580543518,3.0,128.0,265,0.0,39.0,1.0,1.0,2.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.003310378282963633,28720.0
BCMAC-1135,2022-12-02 17:00:37,0.9020891189575195,"[""LOSO"",""Noise2""]",0.882172703742981,3.0,128.0,269,0.0,39.0,1.0,1.0,1.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.006051213997328819,28720.0
BCMAC-1134,2022-12-02 16:56:10,0.9034819006919861,"[""LOSO"",""Noise2""]",0.8604456782341003,3.0,128.0,266,0.0,39.0,1.0,1.0,0.0,"['bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-47-1', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-26-13', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_15-27-14', 'bcm_behaviour_data_multi_subject/subject3/2022-11-09_16-7-9']",7180.0,28720.0,0.0022949402002750753,28720.0
